datetime,id,value
1604235600,58,0.094
1604235600,59,0.705
1604235600,62,0.112
1604235600,63,0.059
1604235600,65,0.013
1604235600,66,0.041
1604235600,70,0.0
1604235600,77,0.264
1604235600,78,0.001
1604235600,79,0.0
1604235600,81,0.013
1604235600,84,0.019
1604235600,86,0.035
1604235600,89,0.0446
1604235600,90,0.023
1604235600,91,0.523
1604235600,93,0.057
1604235600,94,0.0
1604235600,95,0.05
1604235600,96,0.03
1604235600,97,0.016
1604236500,14,0.0
1604236500,16,0.02
1604236500,17,0.031
1604236500,19,0.071
1604236500,20,0.113
1604236500,21,0.023
1604236500,24,0.03
1604236500,25,0.024
1604236500,26,0.004
1604236500,28,0.016
1604236500,30,0.016
1604236500,31,0.022
1604236500,32,0.121
1604236500,33,0.0
1604236500,35,0.025
1604236500,37,0.453
1604236500,38,0.003
1604236500,40,0.016
1604236500,41,0.141
1604236500,42,0.039
1604236500,47,0.0
1604236500,50,0.0
1604236500,51,0.011
1604236500,53,0.0
1604236500,54,0.023
1604236500,55,0.062
1604236500,57,0.006
1604236500,58,0.02
1604236500,59,0.463
1604236500,62,0.029
1604236500,63,0.059
1604236500,65,0.013
1604236500,66,0.076
1604236500,70,0.001
1604236500,77,0.131
1604236500,78,0.001
1604236500,79,0.0
1604236500,81,0.056
1604236500,84,0.013
1604236500,86,0.011
1604236500,89,0.0454
1604236500,90,0.116
1604236500,91,0.034
1604236500,93,0.136
1604236500,94,0.0
1604236500,95,0.115
1604236500,96,0.012
1604236500,97,0.015
1604237400,14,0.0
1604237400,16,0.019
1604237400,17,0.023
1604237400,19,0.068
1604237400,20,0.071
1604237400,21,0.023
1604237400,24,0.018
1604237400,25,0.0
1604237400,26,0.009
1604237400,28,0.118
1604237400,30,0.0
1604237400,31,0.062
1604237400,32,0.111
1604237400,33,0.002
1604237400,35,0.029
1604237400,37,0.445
1604237400,38,0.266
1604237400,40,0.007
1604237400,41,0.125
1604237400,42,0.05
1604237400,47,0.0
1604237400,50,0.0
1604237400,51,0.02
1604237400,53,0.0
1604237400,54,0.024
1604237400,55,0.06
1604237400,57,0.035
1604237400,58,0.222
1604237400,59,0.51
1604237400,62,0.021
1604237400,63,0.058
1604237400,65,0.013
1604237400,66,0.132
1604237400,70,0.001
1604237400,77,0.04
1604237400,78,0.022
1604237400,79,0.0
1604237400,81,0.036
1604237400,84,0.02
1604237400,86,0.067
1604237400,89,0.0462
1604237400,90,0.156
1604237400,91,0.014
1604237400,93,0.369
1604237400,94,0.0
1604237400,95,0.023
1604237400,96,0.03
1604237400,97,0.023
1604238300,14,0.0
1604238300,16,0.02
1604238300,17,0.006
1604238300,19,0.042
1604238300,20,0.041
1604238300,21,0.079
1604238300,24,0.045
1604238300,25,0.024
1604238300,26,0.014
1604238300,28,0.026
1604238300,30,0.0
1604238300,31,0.043
1604238300,32,0.142
1604238300,33,0.237
1604238300,35,0.027
1604238300,37,0.443
1604238300,38,0.296
1604238300,40,0.008
1604238300,41,0.149
1604238300,42,0.046
1604238300,47,0.0
1604238300,50,0.0
1604238300,51,0.005
1604238300,53,0.0
1604238300,54,0.035
1604238300,55,0.053
1604238300,57,0.001
1604238300,58,0.091
1604238300,59,0.622
1604238300,62,0.149
1604238300,63,0.056
1604238300,65,0.014
1604238300,66,0.056
1604238300,70,0.0
1604238300,77,0.021
1604238300,78,0.035
1604238300,79,0.0
1604238300,81,0.013
1604238300,84,0.013
1604238300,86,0.094
1604238300,89,0.0464
1604238300,90,0.07
1604238300,91,0.027
1604238300,93,0.413
1604238300,94,0.0
1604238300,95,0.18
1604238300,96,0.035
1604238300,97,0.115
1604239200,14,0.0
1604239200,16,0.02
1604239200,17,0.006
1604239200,19,0.026
1604239200,20,0.038
1604239200,21,0.028
1604239200,24,0.016
1604239200,25,0.0
1604239200,26,0.015
1604239200,28,0.032
1604239200,30,0.002
1604239200,31,0.021
1604239200,32,0.128
1604239200,33,0.032
1604239200,35,0.029
1604239200,37,0.454
1604239200,38,0.238
1604239200,40,0.016
1604239200,41,0.192
1604239200,42,0.049
1604239200,47,0.0
1604239200,50,0.0
1604239200,51,0.005
1604239200,53,0.0
1604239200,54,0.034
1604239200,55,0.307
1604239200,57,0.036
1604239200,58,0.06
1604239200,59,0.419
1604239200,62,0.024
1604239200,63,0.055
1604239200,65,0.014
1604239200,66,0.044
1604239200,70,0.001
1604239200,77,0.007
1604239200,78,0.034
1604239200,79,0.0
1604239200,81,0.015
1604239200,84,0.02
1604239200,86,0.012
1604239200,89,0.0471
1604239200,90,0.206
1604239200,91,0.032
1604239200,93,0.386
1604239200,94,0.0
1604239200,95,0.109
1604239200,96,0.026
1604239200,97,0.353
1604240100,14,0.0
1604240100,16,0.019
1604240100,17,0.006
1604240100,19,0.065
1604240100,20,0.032
1604240100,21,0.023
1604240100,24,0.076
1604240100,25,0.022
1604240100,26,0.015
1604240100,28,0.02
1604240100,30,0.019
1604240100,31,0.021
1604240100,32,0.157
1604240100,33,0.03
1604240100,35,0.025
1604240100,37,0.447
1604240100,38,0.373
1604240100,40,0.007
1604240100,41,0.109
1604240100,42,0.048
1604240100,47,0.0
1604240100,50,0.0
1604240100,51,0.005
1604240100,53,0.0
1604240100,54,0.024
1604240100,55,0.452
1604240100,57,0.001
1604240100,58,0.02
1604240100,59,0.564
1604240100,62,0.013
1604240100,63,0.054
1604240100,65,0.014
1604240100,66,0.048
1604240100,70,0.001
1604240100,77,0.007
1604240100,78,0.034
1604240100,79,0.0
1604240100,81,0.061
1604240100,84,0.012
1604240100,86,0.056
1604240100,89,0.0493
1604240100,90,0.695
1604240100,91,0.031
1604240100,93,0.119
1604240100,94,0.0
1604240100,95,0.4
1604240100,96,0.026
1604240100,97,0.046
1604241000,14,0.0
1604241000,16,0.019
1604241000,17,0.018
1604241000,19,0.068
1604241000,20,0.1
1604241000,21,0.303
1604241000,24,0.061
1604241000,25,0.001
1604241000,26,0.004
1604241000,28,0.056
1604241000,30,0.008
1604241000,31,0.022
1604241000,32,0.097
1604241000,33,0.14
1604241000,35,0.024
1604241000,37,0.288
1604241000,38,0.047
1604241000,40,0.016
1604241000,41,0.135
1604241000,42,0.074
1604241000,47,0.0
1604241000,50,0.0
1604241000,51,0.009
1604241000,53,0.0
1604241000,54,0.023
1604241000,55,0.086
1604241000,57,0.036
1604241000,58,0.015
1604241000,59,0.407
1604241000,62,0.007
1604241000,63,0.035
1604241000,65,0.014
1604241000,66,0.045
1604241000,70,0.0
1604241000,77,0.007
1604241000,78,0.042
1604241000,79,0.0
1604241000,81,0.027
1604241000,84,0.021
1604241000,86,0.0
1604241000,89,0.0502
1604241000,90,0.421
1604241000,91,0.031
1604241000,93,0.08
1604241000,94,0.0
1604241000,95,0.406
1604241000,96,0.013
1604241000,97,0.181
1604241900,14,0.0
1604241900,16,0.018
1604241900,17,0.046
1604241900,19,0.043
1604241900,20,0.041
1604241900,21,0.145
1604241900,24,0.192
1604241900,25,0.021
1604241900,26,0.003
1604241900,28,0.131
1604241900,30,0.0
1604241900,31,0.021
1604241900,32,0.136
1604241900,33,0.008
1604241900,35,0.025
1604241900,37,0.033
1604241900,38,0.032
1604241900,40,0.007
1604241900,41,0.126
1604241900,42,0.042
1604241900,47,0.0
1604241900,50,0.0
1604241900,51,0.022
1604241900,53,0.0
1604241900,54,0.046
1604241900,55,0.045
1604241900,57,0.001
1604241900,58,0.014
1604241900,59,0.891
1604241900,62,0.028
1604241900,63,0.035
1604241900,65,0.015
1604241900,66,0.02
1604241900,70,0.001
1604241900,77,0.007
1604241900,78,0.032
1604241900,79,0.0
1604241900,81,0.013
1604241900,84,0.012
1604241900,86,0.018
1604241900,89,0.0503
1604241900,90,0.258
1604241900,91,0.031
1604241900,93,0.054
1604241900,94,0.0
1604241900,95,0.379
1604241900,96,0.325
1604241900,97,0.035
1604242800,14,0.0
1604242800,16,0.017
1604242800,17,0.023
1604242800,19,0.355
1604242800,20,0.041
1604242800,21,0.096
1604242800,24,0.203
1604242800,25,0.002
1604242800,26,0.038
1604242800,28,0.082
1604242800,30,0.0
1604242800,31,0.037
1604242800,32,0.127
1604242800,33,0.001
1604242800,35,0.024
1604242800,37,0.051
1604242800,38,0.048
1604242800,40,0.008
1604242800,41,0.109
1604242800,42,0.017
1604242800,47,0.0
1604242800,50,0.0
1604242800,51,0.005
1604242800,53,0.0
1604242800,54,0.024
1604242800,55,0.073
1604242800,57,0.149
1604242800,58,0.103
1604242800,59,0.327
1604242800,62,0.009
1604242800,63,0.035
1604242800,65,0.013
1604242800,66,0.02
1604242800,70,0.001
1604242800,77,0.014
1604242800,78,0.03
1604242800,79,0.0
1604242800,81,0.032
1604242800,84,0.022
1604242800,86,0.093
1604242800,89,0.0519
1604242800,90,0.07
1604242800,91,0.03
1604242800,93,0.066
1604242800,94,0.0
1604242800,95,0.176
1604242800,96,0.448
1604242800,97,0.098
1604243700,14,0.0
1604243700,16,0.017
1604243700,17,0.005
1604243700,19,0.084
1604243700,20,0.044
1604243700,21,0.076
1604243700,24,0.049
1604243700,25,0.023
1604243700,26,0.121
1604243700,28,0.024
1604243700,30,0.013
1604243700,31,0.063
1604243700,32,0.128
1604243700,33,0.001
1604243700,35,0.025
1604243700,37,0.047
1604243700,38,0.025
1604243700,40,0.016
1604243700,41,0.129
1604243700,42,0.031
1604243700,47,0.0
1604243700,50,0.0
1604243700,51,0.005
1604243700,53,0.0
1604243700,54,0.023
1604243700,55,0.076
1604243700,57,0.001
1604243700,58,0.293
1604243700,59,0.206
1604243700,62,0.012
1604243700,63,0.004
1604243700,65,0.013
1604243700,66,0.033
1604243700,70,0.0
1604243700,77,0.044
1604243700,78,0.028
1604243700,79,0.0
1604243700,81,0.057
1604243700,84,0.011
1604243700,86,0.0
1604243700,89,0.0538
1604243700,90,0.013
1604243700,91,0.004
1604243700,93,0.256
1604243700,94,0.0
1604243700,95,0.296
1604243700,96,0.511
1604243700,97,0.041
1604244600,14,0.0
1604244600,16,0.017
1604244600,17,0.004
1604244600,19,0.087
1604244600,20,0.285
1604244600,21,0.164
1604244600,24,0.074
1604244600,25,0.0
1604244600,26,0.003
1604244600,28,0.175
1604244600,30,0.016
1604244600,31,0.037
1604244600,32,0.121
1604244600,33,0.0
1604244600,35,0.025
1604244600,37,0.053
1604244600,38,0.051
1604244600,40,0.007
1604244600,41,0.107
1604244600,42,0.017
1604244600,47,0.0
1604244600,50,0.0
1604244600,51,0.005
1604244600,53,0.0
1604244600,54,0.037
1604244600,55,0.012
1604244600,57,0.038
1604244600,58,0.207
1604244600,59,0.271
1604244600,62,0.031
1604244600,63,0.004
1604244600,65,0.013
1604244600,66,0.009
1604244600,70,0.001
1604244600,77,0.007
1604244600,78,0.028
1604244600,79,0.0
1604244600,81,0.012
1604244600,84,0.023
1604244600,86,0.027
1604244600,89,0.0534
1604244600,90,0.122
1604244600,91,0.005
1604244600,93,0.374
1604244600,94,0.0
1604244600,95,0.389
1604244600,96,0.309
1604244600,97,0.024
1604245500,14,0.0
1604245500,16,0.018
1604245500,17,0.053
1604245500,19,0.128
1604245500,20,0.273
1604245500,21,0.136
1604245500,24,0.057
1604245500,25,0.022
1604245500,26,0.002
1604245500,28,0.249
1604245500,30,0.0
1604245500,31,0.023
1604245500,32,0.122
1604245500,33,0.112
1604245500,35,0.025
1604245500,37,0.071
1604245500,38,0.043
1604245500,40,0.014
1604245500,41,0.125
1604245500,42,0.01
1604245500,47,0.0
1604245500,50,0.0
1604245500,51,0.005
1604245500,53,0.0
1604245500,54,0.033
1604245500,55,0.026
1604245500,57,0.001
1604245500,58,0.443
1604245500,59,0.204
1604245500,62,0.037
1604245500,63,0.003
1604245500,65,0.014
1604245500,66,0.007
1604245500,70,0.001
1604245500,77,0.007
1604245500,78,0.005
1604245500,79,0.0
1604245500,81,0.013
1604245500,84,0.011
1604245500,86,0.012
1604245500,89,0.0532
1604245500,90,0.055
1604245500,91,0.164
1604245500,93,0.371
1604245500,94,0.0
1604245500,95,0.191
1604245500,96,0.033
1604245500,97,0.025
1604246400,14,0.0
1604246400,16,0.018
1604246400,17,0.024
1604246400,19,0.067
1604246400,20,0.204
1604246400,21,0.025
1604246400,24,0.149
1604246400,25,0.0
1604246400,26,0.002
1604246400,28,0.045
1604246400,30,0.0
1604246400,31,0.022
1604246400,32,0.152
1604246400,33,0.012
1604246400,35,0.024
1604246400,37,0.068
1604246400,38,0.104
1604246400,40,0.01
1604246400,41,0.138
1604246400,42,0.009
1604246400,47,0.0
1604246400,50,0.0
1604246400,51,0.025
1604246400,53,0.0
1604246400,54,0.023
1604246400,55,0.263
1604246400,57,0.036
1604246400,58,0.582
1604246400,59,0.539
1604246400,62,0.04
1604246400,63,0.003
1604246400,65,0.013
1604246400,66,0.029
1604246400,70,0.0
1604246400,77,0.008
1604246400,78,0.001
1604246400,79,0.0
1604246400,81,0.069
1604246400,84,0.023
1604246400,86,0.0
1604246400,89,0.0538
1604246400,90,0.019
1604246400,91,0.08
1604246400,93,0.361
1604246400,94,0.0
1604246400,95,0.215
1604246400,96,0.148
1604246400,97,0.04
1604247300,14,0.0
1604247300,16,0.019
1604247300,17,0.019
1604247300,19,0.052
1604247300,20,0.188
1604247300,21,0.051
1604247300,24,0.065
1604247300,25,0.022
1604247300,26,0.003
1604247300,28,0.053
1604247300,30,0.007
1604247300,31,0.022
1604247300,32,0.121
1604247300,33,0.292
1604247300,35,0.025
1604247300,37,0.074
1604247300,38,0.051
1604247300,40,0.007
1604247300,41,0.105
1604247300,42,0.009
1604247300,47,0.0
1604247300,50,0.0
1604247300,51,0.007
1604247300,53,0.0
1604247300,54,0.025
1604247300,55,0.412
1604247300,57,0.003
1604247300,58,0.425
1604247300,59,0.17
1604247300,62,0.032
1604247300,63,0.02
1604247300,65,0.014
1604247300,66,0.007
1604247300,70,0.001
1604247300,77,0.007
1604247300,78,0.001
1604247300,79,0.0
1604247300,81,0.023
1604247300,84,0.011
1604247300,86,0.035
1604247300,89,0.0545
1604247300,90,0.044
1604247300,91,0.046
1604247300,93,0.272
1604247300,94,0.0
1604247300,95,0.137
1604247300,96,0.077
1604247300,97,0.033
1604248200,14,0.0
1604248200,16,0.019
1604248200,17,0.018
1604248200,19,0.052
1604248200,20,0.091
1604248200,21,0.38
1604248200,24,0.061
1604248200,25,0.0
1604248200,26,0.002
1604248200,28,0.077
1604248200,30,0.018
1604248200,31,0.029
1604248200,32,0.142
1604248200,33,0.224
1604248200,35,0.329
1604248200,37,0.073
1604248200,38,0.01
1604248200,40,0.017
1604248200,41,0.102
1604248200,42,0.015
1604248200,47,0.0
1604248200,50,0.0
1604248200,51,0.098
1604248200,53,0.0
1604248200,54,0.045
1604248200,55,0.404
1604248200,57,0.037
1604248200,58,0.121
1604248200,59,0.17
1604248200,62,0.029
1604248200,63,0.044
1604248200,65,0.013
1604248200,66,0.017
1604248200,70,0.001
1604248200,77,0.007
1604248200,78,0.005
1604248200,79,0.0
1604248200,81,0.013
1604248200,84,0.024
1604248200,86,0.006
1604248200,89,0.0548
1604248200,90,0.056
1604248200,91,0.043
1604248200,93,0.099
1604248200,94,0.0
1604248200,95,0.228
1604248200,96,0.049
1604248200,97,0.084
1604249100,14,0.0
1604249100,16,0.019
1604249100,17,0.053
1604249100,19,0.051
1604249100,20,0.173
1604249100,21,0.092
1604249100,24,0.07
1604249100,25,0.022
1604249100,26,0.002
1604249100,28,0.103
1604249100,30,0.006
1604249100,31,0.064
1604249100,32,0.113
1604249100,33,0.015
1604249100,35,0.026
1604249100,37,0.231
1604249100,38,0.018
1604249100,40,0.007
1604249100,41,0.142
1604249100,42,0.044
1604249100,47,0.0
1604249100,50,0.0
1604249100,51,0.319
1604249100,53,0.0
1604249100,54,0.023
1604249100,55,0.403
1604249100,57,0.002
1604249100,58,0.192
1604249100,59,0.135
1604249100,62,0.029
1604249100,63,0.059
1604249100,65,0.014
1604249100,66,0.031
1604249100,70,0.0
1604249100,77,0.019
1604249100,78,0.001
1604249100,79,0.0
1604249100,81,0.055
1604249100,84,0.01
1604249100,86,0.238
1604249100,89,0.0553
1604249100,90,0.026
1604249100,91,0.19
1604249100,93,0.209
1604249100,94,0.0
1604249100,95,0.024
1604249100,96,0.054
1604249100,97,0.023
1604250000,14,0.0
1604250000,16,0.02
1604250000,17,0.028
1604250000,19,0.051
1604250000,20,0.231
1604250000,21,0.023
1604250000,24,0.05
1604250000,25,0.008
1604250000,26,0.003
1604250000,28,0.203
1604250000,30,0.0
1604250000,31,0.047
1604250000,32,0.121
1604250000,33,0.115
1604250000,35,0.029
1604250000,37,0.053
1604250000,38,0.027
1604250000,40,0.014
1604250000,41,0.117
1604250000,42,0.041
1604250000,47,0.0
1604250000,50,0.0
1604250000,51,0.322
1604250000,53,0.0
1604250000,54,0.024
1604250000,55,0.412
1604250000,57,0.037
1604250000,58,0.076
1604250000,59,0.228
1604250000,62,0.028
1604250000,63,0.05
1604250000,65,0.013
1604250000,66,0.006
1604250000,70,0.001
1604250000,77,0.038
1604250000,78,0.001
1604250000,79,0.0
1604250000,81,0.032
1604250000,84,0.026
1604250000,86,0.41
1604250000,89,0.055
1604250000,90,0.034
1604250000,91,0.074
1604250000,93,0.244
1604250000,94,0.0
1604250000,95,0.06
1604250000,96,0.017
1604250000,97,0.027
1604250900,14,0.0
1604250900,16,0.019
1604250900,17,0.016
1604250900,19,0.051
1604250900,20,0.073
1604250900,21,0.023
1604250900,24,0.155
1604250900,25,0.013
1604250900,26,0.002
1604250900,28,0.239
1604250900,30,0.002
1604250900,31,0.022
1604250900,32,0.13
1604250900,33,0.002
1604250900,35,0.042
1604250900,37,0.054
1604250900,38,0.003
1604250900,40,0.01
1604250900,41,0.139
1604250900,42,0.041
1604250900,47,0.0
1604250900,50,0.0
1604250900,51,0.343
1604250900,53,0.0
1604250900,54,0.038
1604250900,55,0.154
1604250900,57,0.003
1604250900,58,0.358
1604250900,59,0.179
1604250900,62,0.025
1604250900,63,0.061
1604250900,65,0.017
1604250900,66,0.007
1604250900,70,0.0
1604250900,77,0.015
1604250900,78,0.001
1604250900,79,0.0
1604250900,81,0.013
1604250900,84,0.008
1604250900,86,0.359
1604250900,89,0.0543
1604250900,90,0.075
1604250900,91,0.061
1604250900,93,0.061
1604250900,94,0.0
1604250900,95,0.161
1604250900,96,0.013
1604250900,97,0.11
1604251800,14,0.0
1604251800,16,0.019
1604251800,17,0.016
1604251800,19,0.05
1604251800,20,0.437
1604251800,21,0.023
1604251800,24,0.085
1604251800,25,0.02
1604251800,26,0.003
1604251800,28,0.368
1604251800,30,0.02
1604251800,31,0.023
1604251800,32,0.12
1604251800,33,0.006
1604251800,35,0.421
1604251800,37,0.059
1604251800,38,0.032
1604251800,40,0.007
1604251800,41,0.104
1604251800,42,0.039
1604251800,47,0.0
1604251800,50,0.0
1604251800,51,0.313
1604251800,53,0.0
1604251800,54,0.031
1604251800,55,0.013
1604251800,57,0.037
1604251800,58,0.157
1604251800,59,0.103
1604251800,62,0.027
1604251800,63,0.047
1604251800,65,0.016
1604251800,66,0.028
1604251800,70,0.001
1604251800,77,0.243
1604251800,78,0.001
1604251800,79,0.0
1604251800,81,0.052
1604251800,84,0.028
1604251800,86,0.117
1604251800,89,0.0537
1604251800,90,0.133
1604251800,91,0.067
1604251800,93,0.215
1604251800,94,0.0
1604251800,95,0.022
1604251800,96,0.04
1604251800,97,0.108
1604252700,14,0.0
1604252700,16,0.019
1604252700,17,0.057
1604252700,19,0.051
1604252700,20,0.344
1604252700,21,0.023
1604252700,24,0.076
1604252700,25,0.001
1604252700,26,0.002
1604252700,28,0.38
1604252700,30,0.011
1604252700,31,0.023
1604252700,32,0.156
1604252700,33,0.002
1604252700,35,0.342
1604252700,37,0.058
1604252700,38,0.012
1604252700,40,0.017
1604252700,41,0.116
1604252700,42,0.039
1604252700,47,0.0
1604252700,50,0.0
1604252700,51,0.074
1604252700,53,0.0
1604252700,54,0.024
1604252700,55,0.048
1604252700,57,0.005
1604252700,58,0.104
1604252700,59,0.123
1604252700,62,0.028
1604252700,63,0.037
1604252700,65,0.017
1604252700,66,0.006
1604252700,70,0.001
1604252700,77,0.239
1604252700,78,0.001
1604252700,79,0.0
1604252700,81,0.039
1604252700,84,0.007
1604252700,86,0.024
1604252700,89,0.0531
1604252700,90,0.065
1604252700,91,0.078
1604252700,93,0.098
1604252700,94,0.0
1604252700,95,0.081
1604252700,96,0.06
1604252700,97,0.035
1604253600,14,0.0
1604253600,16,0.019
1604253600,17,0.029
1604253600,19,0.071
1604253600,20,0.073
1604253600,21,0.08
1604253600,24,0.057
1604253600,25,0.021
1604253600,26,0.002
1604253600,28,0.372
1604253600,30,0.0
1604253600,31,0.03
1604253600,32,0.146
1604253600,33,0.144
1604253600,35,0.426
1604253600,37,0.058
1604253600,38,0.087
1604253600,40,0.007
1604253600,41,0.24
1604253600,42,0.013
1604253600,47,0.0
1604253600,50,0.0
1604253600,51,0.063
1604253600,53,0.0
1604253600,54,0.027
1604253600,55,0.035
1604253600,57,0.036
1604253600,58,0.104
1604253600,59,0.155
1604253600,62,0.029
1604253600,63,0.004
1604253600,65,0.016
1604253600,66,0.327
1604253600,70,0.0
1604253600,77,0.261
1604253600,78,0.004
1604253600,79,0.0
1604253600,81,0.012
1604253600,84,0.031
1604253600,86,0.0
1604253600,89,0.0517
1604253600,90,0.12
1604253600,91,0.068
1604253600,93,0.06
1604253600,94,0.0
1604253600,95,0.176
1604253600,96,0.04
1604253600,97,0.092
1604254500,14,0.0
1604254500,16,0.019
1604254500,17,0.016
1604254500,19,0.05
1604254500,20,0.088
1604254500,21,0.123
1604254500,24,0.064
1604254500,25,0.005
1604254500,26,0.003
1604254500,28,0.35
1604254500,30,0.0
1604254500,31,0.071
1604254500,32,0.13
1604254500,33,0.029
1604254500,35,0.242
1604254500,37,0.048
1604254500,38,0.37
1604254500,40,0.014
1604254500,41,0.112
1604254500,42,0.009
1604254500,47,0.0
1604254500,50,0.0
1604254500,51,0.057
1604254500,53,0.0
1604254500,54,0.042
1604254500,55,0.012
1604254500,57,0.006
1604254500,58,0.184
1604254500,59,0.136
1604254500,62,0.022
1604254500,63,0.004
1604254500,65,0.017
1604254500,66,0.048
1604254500,70,0.001
1604254500,77,0.4
1604254500,78,0.006
1604254500,79,0.0
1604254500,81,0.052
1604254500,84,0.005
